track_id,lyrics
130683,"If you want some love and life, why not jet with Dracula?  If you need a Valentine, why not meet up with Frankenstein?  Cause we're the best in town, product wheels of quality  We're such a spooky company  Doctor's in back says, skip!"
130709,"Flash Shepard's starving for attention,  Ka-Ki added two substitutes when defensive.  You can tell he never spent time in the hood,  cause he thinks that any cyber hype is good.  Folks that just met him say,  isn't he fly?  But those that know better just call him,  silly guy, what are you trying to prove?  A silly guy, what are you trying to prove?  Oh, when he talks and talks and talks  until he's heard."
130710,"Gunners are popping, mommies dropping thermometers  Whatever the style cost, I'm off of store credit  War of vomiting, vowels clashing, the consonants are crowds complexed  Talking just to be talking for sonorous dominance  Singing along no matter what song it is  Following follow-ins but they don't get it  You couldn't breathe it here without a lung collapsing  You're dealing with a band of third world circus flame catchers  Straight face crazy without the straight jacket  You crews badass, this crew maneuvers, plane crashes  Stump bikers, alpha street fighters  Midnight marauding subterranean graffiti writers"
130711,"20 something America  Yeah, yeah, yeah, yeah  Now it goes from struggling to get pride  To rushing to pick a side, appreciated  Long as you're affiliated  When it comes down to picking the side  The digit quick to drive, throwing down  Without a crew or with a crowd, packed a blade  Just in case, brash, snuckles of a ruckus  The city is a jungle and I do not live for nothing  If you walked in on side  Of Minneapolis, I think you'd get my drift  And understand what this is said, there's no answers  There's no closure, not enough"
130923,"[""Metal Gear Solid 3D World of Warfare 2.0 Remake""]"
130927,"I'm going to make a new video every week.  So, please look forward to it.  And I'll see you in the next one.  Bye."
130937,"I started singing in French when I was a kid.  I'm still singing in French.  I'm not a singer, but I'm a singer.  I'm still a singer.  I'm still a singer.  I'm still a singer.  I'm still a singer.  I'm still a singer."
130940,"I'm a dreamer  Day after day we meet life  Surpasses life, we still chase the natural  Despite all this regret that haunts me  Childhood runs after me  I could never do anything without her  For her to not hurt  Au pays des merveilles"
130944,"In a banquet celebrated on your birthday, I ate your sabotage  I feed you my melodies, I'm always waiting for your poetry  I had the right to a gift at the mouth, it's serenade in which I should have found its loom  But you have a super-mouche  Can I explain better the allusion, the jam and the pig?  Don't calm down, it's a prank"
130948,He says I'm in love  She mostly spent time with her cats  Living on coffee and cigarettes  Deep in her notebooks her pen always moves  We'd never seen grills
130950,"And the snowfall, deep in May  They'll just shake it off and there's nothing really more to say  And I don't think that you're blind  You just switched it off somehow  And the cracks you couldn't see"
130951,"It doesn't turn to look back again  Back on lonely planet doing push-ups during night  You're so restless, nothing ever calms you down  It's a long way till the morning and the ceiling's getting boring  But it's okay, it's alright, but in a way, no it's not  On my head, you're dreaming too much  And it always leads me down to the brink where I try"
130952,"Love, I never really liked our letters  I just keep them to remember that we knew  Cause love, they're between the long black sentences  The things we really meant are getting through  Love, what have we done?"
130953,"Before we've amassed all them days and thrown them far, far away"
130954,"It's not that we are bored, but are we having fun?  We wake up early, cause we like to be in time  And the scientist has told us that good room  To make so satisfied"
130955,"Been seen on the fields again  Crumble leaves fall from trees  Revealing a sky full of memories  Remind me, my dear, what was it we saw last December?  I thought I"
130956,Light water through a sink  My heart has been wasted away  Pounded and humbled and beaten down  I don't know where to go home  And I'll be a daughter no more  I don't know where to go home  And I'll be a daughter no more
130963,"When you go to see my light, I lie upon your chair, listening to your breathing.  When you laugh at all the light, you think that you have guessed, you have watched me out.  From the inside like a piece of plastic, see back to my face on your mantelpiece.  Keep me there, keep me dusted, oh keep me sweet, and I'll come to die, even though it isn't true."
131016,"Train the thought, I think not, that's a pogo stick  Stuck in the sand, I quit  Take a thin, take a pick and win  Now your life ends and the likes begin  We might be in the push button age  Walking into oncoming traffic's way  You better look over me, cause I'm not looking for you  I'm just focused on my world and my goals  It is everything, there is and ever will be  Just ask all of my friends, this box"
131019,I compute these clouds are gonna blow away in soon  Falling apart misinformation  Sophisticated biterel placement  No matter the carbon identification  So low-hits we'll leave it wasted
131020,"Hey, you see me? I'm guessing.  I'm guessing.  Look down here.  I'm guessing.  You're all turned.  You're all turned.  You're all turned.  You're all turned.  You're all turned."
131021,"This and that or who shoots you provide for those you chose to bring with you  The back of your mind wonders what's gonna hit you  The Z's, the Trees, the C's, the B's are not paying attention to the SUV's  Coming round the mountain riding six white horses  When she comes with the papers to file divorce hits  Another endless thoroughdash monitor tray you put in the right position  Taking vodka on a mission telling anyone who'll listen  That the galaxy center is right in your noggin  The palace we enter can't be built  The beams are all spilled  You wanna move up and this world gets stilted  The Sim City Matrix, the oyster lives pearl"
131166,"I feel like a black man, I'm going home full of lack of fun  Can't get by with one fistful, full of lack of health, full of lack of fun  Can't get by with one fistful, full of lack of health, full of lack of sun  Can't get by with one fistful, burning balls with a pinch of a mint  Tattered canes in my hand, dumped on a crackling rock  The only back that keeps me up watching them play"
131324,I'm going to try to make this a little bit more realistic.
131326,"If you enjoyed this video, please like, share, and subscribe!"
131385,"Go for business!  First word to you, Cole!  Ultra-Penny is the unwanted risk of love child of poison!  And you, Cole?  Desmuth!  All on the surface of the Earth is how it turns!  Ultra-Penny devours!  Processors!  Privilege is increased!  Sound across Ultra-Penny's path!  The lasting difference of lightly!  Awesome!  All of humanity unhappily!"
131425,"serves as backhanding when the vocabs is brandy  B-b-banded are the burbs and this year the cassettes  in my fucking foul mouth ain't due to Tourette's  Ay yo we stranded on the funk by choice to raise a voice  if you're aiming for the tops check King's Way and Joyce  But the choice for delivery direct to the palace  is two for one pizza and souvlaki from Dallas  So we do the raps, we do the raps  Well we do the raps, we do the raps  Well we do the raps, we do the raps  Well we do the raps, we do the raps"
